date,temperature,demand
2021-08-06 21:00:00,27.172499,25679
2021-08-06 22:00:00,26.6225,25784
2021-08-06 23:00:00,25.6225,25170
2021-08-07 00:00:00,25.4725,24088
2021-08-07 01:00:00,25.0225,23217
2021-08-07 02:00:00,24.322498,22347
2021-08-07 03:00:00,24.072498,21000
2021-08-07 04:00:00,23.672499,19687
2021-08-07 05:00:00,22.822498,18440
2021-08-07 06:00:00,21.9725,17463
2021-08-07 07:00:00,21.172499,16719
2021-08-07 08:00:00,20.5225,16229
2021-08-07 09:00:00,20.172499,15981
2021-08-07 10:00:00,19.572498,15993
2021-08-07 11:00:00,20.9725,16178
2021-08-07 12:00:00,22.9725,16925
2021-08-07 13:00:00,24.322498,18078
2021-08-07 14:00:00,25.822498,19179
2021-08-07 15:00:00,27.2725,20285
2021-08-07 16:00:00,28.7225,21260
2021-08-07 17:00:00,29.6225,22007
2021-08-07 18:00:00,29.4725,22532
2021-08-07 19:00:00,27.7225,23116
2021-08-07 20:00:00,27.6225,23593
2021-08-07 21:00:00,27.1225,23665
2021-08-07 22:00:00,26.172499,23520
2021-08-07 23:00:00,25.072498,23029
2021-08-08 00:00:00,24.3725,22432
2021-08-08 01:00:00,24.3725,22204
2021-08-08 02:00:00,23.8725,21626
2021-08-08 03:00:00,23.4725,20588
2021-08-08 04:00:00,22.5225,19440
2021-08-08 05:00:00,21.6225,18343
2021-08-08 06:00:00,20.9725,17456
2021-08-08 07:00:00,20.822498,16722
2021-08-08 08:00:00,20.2725,16156
2021-08-08 09:00:00,19.2725,15781
2021-08-08 10:00:00,18.822498,15696
2021-08-08 11:00:00,19.072498,15686
2021-08-08 12:00:00,20.2725,16088
2021-08-08 13:00:00,21.172499,16911
2021-08-08 14:00:00,21.822498,17890
2021-08-08 15:00:00,22.672499,18821
2021-08-08 16:00:00,22.5225,19664
2021-08-08 17:00:00,21.6225,20155
2021-08-08 18:00:00,20.7225,20444
2021-08-08 19:00:00,21.922499,20684
2021-08-08 20:00:00,21.7225,20935
2021-08-08 21:00:00,21.5225,21297
2021-08-08 22:00:00,21.2225,21488
2021-08-08 23:00:00,21.072498,21302
2021-08-09 00:00:00,20.5225,20911
2021-08-09 01:00:00,20.322498,20720
2021-08-09 02:00:00,19.5225,20211
2021-08-09 03:00:00,19.9725,19202
2021-08-09 04:00:00,20.1225,18144
2021-08-09 05:00:00,20.2725,17233
2021-08-09 06:00:00,20.2725,16633
2021-08-09 07:00:00,20.422499,16182
2021-08-09 08:00:00,20.422499,15969
2021-08-09 09:00:00,20.3725,16103
2021-08-09 10:00:00,20.2225,16773
2021-08-09 11:00:00,20.422499,17859
2021-08-09 12:00:00,21.7225,19097
2021-08-09 13:00:00,22.322498,20324
2021-08-09 14:00:00,23.6225,21105
2021-08-09 15:00:00,24.422499,21826
2021-08-09 16:00:00,24.7225,22656
2021-08-09 17:00:00,25.322498,23378
2021-08-09 18:00:00,26.1225,24099
2021-08-09 19:00:00,26.072498,24486
2021-08-09 20:00:00,26.322498,24818
2021-08-09 21:00:00,26.2725,25024
2021-08-09 22:00:00,25.822498,25184
2021-08-09 23:00:00,24.7225,24818
2021-08-10 00:00:00,22.9725,24178
2021-08-10 01:00:00,22.322498,23792
2021-08-10 02:00:00,21.822498,22943
2021-08-10 03:00:00,21.172499,21551
2021-08-10 04:00:00,21.072498,20073
2021-08-10 05:00:00,21.172499,18877
2021-08-10 06:00:00,21.172499,17984
2021-08-10 07:00:00,20.9725,17328
2021-08-10 08:00:00,20.822498,16991
2021-08-10 09:00:00,21.322498,16988
2021-08-10 10:00:00,20.2725,17498
2021-08-10 11:00:00,21.4725,18584
2021-08-10 12:00:00,22.572498,19913
2021-08-10 13:00:00,23.172499,21057
2021-08-10 14:00:00,24.2225,21985
2021-08-10 15:00:00,25.4725,22888
2021-08-10 16:00:00,26.422499,23833
2021-08-10 17:00:00,26.4725,24633
2021-08-10 18:00:00,26.422499,25432
2021-08-10 19:00:00,26.422499,26012
2021-08-10 20:00:00,27.0225,26392
2021-08-10 21:00:00,27.172499,26715
2021-08-10 22:00:00,27.172499,26694
2021-08-10 23:00:00,26.7725,26225
2021-08-11 00:00:00,24.7725,25397
2021-08-11 01:00:00,24.7225,24721
2021-08-11 02:00:00,23.922499,23739
2021-08-11 03:00:00,23.5225,22372
2021-08-11 04:00:00,23.4725,20988
2021-08-11 05:00:00,23.2725,19859
2021-08-11 06:00:00,23.5225,19031
2021-08-11 07:00:00,23.6225,18411
2021-08-11 08:00:00,23.322498,18071
2021-08-11 09:00:00,23.072498,18065
2021-08-11 10:00:00,22.9725,18605
2021-08-11 11:00:00,23.4725,19630
2021-08-11 12:00:00,23.7725,20871
2021-08-11 13:00:00,25.3725,22067
2021-08-11 14:00:00,26.822498,23032
2021-08-11 15:00:00,28.1225,24250
2021-08-11 16:00:00,29.4725,25590
2021-08-11 17:00:00,30.9725,26816
2021-08-11 18:00:00,30.9725,27912
2021-08-11 19:00:00,29.7225,28642
2021-08-11 20:00:00,30.322498,29157
2021-08-11 21:00:00,30.822498,29510
2021-08-11 22:00:00,31.7225,29555
2021-08-11 23:00:00,30.572498,29052
2021-08-12 00:00:00,27.4725,28263
2021-08-12 01:00:00,25.7725,27418
2021-08-12 02:00:00,24.9725,25903
2021-08-12 03:00:00,24.6225,24138
2021-08-12 04:00:00,24.4725,22424
2021-08-12 05:00:00,24.1225,21007
2021-08-12 06:00:00,23.672499,19970
2021-08-12 07:00:00,23.3725,19210
2021-08-12 08:00:00,23.1225,18790
2021-08-12 09:00:00,22.9725,18752
2021-08-12 10:00:00,22.8725,19297
2021-08-12 11:00:00,23.4725,20255
2021-08-12 12:00:00,24.5225,21529
2021-08-12 13:00:00,26.422499,23009
2021-08-12 14:00:00,28.3725,24333
2021-08-12 15:00:00,30.1225,25610
2021-08-12 16:00:00,31.7725,26767
2021-08-12 17:00:00,33.5225,27826
2021-08-12 18:00:00,34.8225,28764
2021-08-12 19:00:00,35.0725,29376
2021-08-12 20:00:00,34.8225,29513
2021-08-12 21:00:00,34.2725,29741
2021-08-12 22:00:00,32.9225,29198
2021-08-12 23:00:00,31.9225,28537
2021-08-13 00:00:00,28.2225,27993
2021-08-13 01:00:00,27.7225,27433
2021-08-13 02:00:00,27.822498,26443
2021-08-13 03:00:00,27.572498,24861
2021-08-13 04:00:00,27.1225,23313
2021-08-13 05:00:00,26.922499,22041
2021-08-13 06:00:00,26.7225,20992
2021-08-13 07:00:00,26.1225,20086
2021-08-13 08:00:00,25.3725,19511
2021-08-13 09:00:00,24.9725,19305
2021-08-13 10:00:00,24.672499,19642
2021-08-13 11:00:00,25.0225,20454
2021-08-13 12:00:00,25.822498,21859
2021-08-13 13:00:00,27.822498,23294
2021-08-13 14:00:00,29.4725,24685
2021-08-13 15:00:00,30.7725,26005
2021-08-13 16:00:00,31.872498,27170
2021-08-13 17:00:00,32.6725,28144
2021-08-13 18:00:00,32.7725,28877
2021-08-13 19:00:00,32.9725,29353
2021-08-13 20:00:00,32.122498,29624
2021-08-13 21:00:00,30.2725,29896
2021-08-13 22:00:00,29.7225,29823
2021-08-13 23:00:00,29.2225,29207
2021-08-14 00:00:00,28.172499,28222
2021-08-14 01:00:00,27.672499,27456
2021-08-14 02:00:00,27.1225,26321
2021-08-14 03:00:00,26.4725,24941
2021-08-14 04:00:00,26.422499,23452
2021-08-14 05:00:00,26.2725,22048
2021-08-14 06:00:00,26.072498,20900
2021-08-14 07:00:00,25.8725,20033
2021-08-14 08:00:00,25.2225,19410
2021-08-14 09:00:00,24.7225,18935
2021-08-14 10:00:00,24.3725,18806
2021-08-14 11:00:00,24.7225,18946
2021-08-14 12:00:00,25.322498,19611
2021-08-14 13:00:00,26.172499,20593
2021-08-14 14:00:00,27.822498,21537
2021-08-14 15:00:00,29.1225,22484
2021-08-14 16:00:00,30.1225,23474
2021-08-14 17:00:00,31.422499,24235
2021-08-14 18:00:00,29.6225,24389
2021-08-14 19:00:00,29.6225,24488
2021-08-14 20:00:00,29.2225,24774
2021-08-14 21:00:00,29.4725,25212
2021-08-14 22:00:00,29.6225,25336
2021-08-14 23:00:00,28.9725,24987
2021-08-15 00:00:00,26.2725,24118
2021-08-15 01:00:00,25.8725,23422
2021-08-15 02:00:00,24.572498,22275
2021-08-15 03:00:00,24.172499,20828
2021-08-15 04:00:00,23.7225,19495
2021-08-15 05:00:00,23.1225,18243
2021-08-15 06:00:00,22.822498,17246
2021-08-15 07:00:00,22.322498,16478
2021-08-15 08:00:00,21.7725,15932
2021-08-15 09:00:00,20.822498,15576
2021-08-15 10:00:00,20.2725,15419
2021-08-15 11:00:00,20.2725,15318
2021-08-15 12:00:00,20.7725,15662
2021-08-15 13:00:00,21.8725,16320
2021-08-15 14:00:00,23.3725,16926
2021-08-15 15:00:00,24.422499,17637
2021-08-15 16:00:00,25.2225,18327
2021-08-15 17:00:00,26.1225,18953
2021-08-15 18:00:00,26.572498,19407
2021-08-15 19:00:00,27.2225,19913
2021-08-15 20:00:00,27.572498,20544
2021-08-15 21:00:00,27.6225,21200
2021-08-15 22:00:00,26.7225,21614
2021-08-15 23:00:00,24.922499,21439
2021-08-16 00:00:00,24.2725,20912
2021-08-16 01:00:00,21.7725,20642
2021-08-16 02:00:00,21.6225,19997
2021-08-16 03:00:00,21.6225,19006
2021-08-16 04:00:00,21.2225,17841
2021-08-16 05:00:00,20.8725,16767
2021-08-16 06:00:00,20.2225,16062
2021-08-16 07:00:00,20.672499,15607
2021-08-16 08:00:00,20.4725,15346
2021-08-16 09:00:00,20.072498,15405
2021-08-16 10:00:00,19.9725,15947
2021-08-16 11:00:00,20.422499,16767
2021-08-16 12:00:00,21.422499,17827
2021-08-16 13:00:00,22.072498,18758
2021-08-16 14:00:00,22.922499,19476
2021-08-16 15:00:00,23.5225,20167
2021-08-16 16:00:00,25.0225,20943
2021-08-16 17:00:00,25.822498,21620
2021-08-16 18:00:00,26.5225,22297
2021-08-16 19:00:00,25.9725,22718
2021-08-16 20:00:00,25.672499,23030
2021-08-16 21:00:00,25.322498,23310
2021-08-16 22:00:00,24.3725,23337
2021-08-16 23:00:00,23.9725,22981
2021-08-17 00:00:00,23.422499,22362
2021-08-17 01:00:00,22.9725,22050
2021-08-17 02:00:00,22.6225,21274
2021-08-17 03:00:00,22.2725,20105
2021-08-17 04:00:00,22.3725,18811
2021-08-17 05:00:00,22.6225,17736
2021-08-17 06:00:00,22.322498,16958
2021-08-17 07:00:00,21.922499,16502
2021-08-17 08:00:00,22.172499,16246
2021-08-17 09:00:00,22.072498,16316
2021-08-17 10:00:00,22.1225,16925
2021-08-17 11:00:00,22.0225,18029
2021-08-17 12:00:00,23.172499,19220
2021-08-17 13:00:00,24.0225,20268
2021-08-17 14:00:00,24.4725,21046
2021-08-17 15:00:00,25.172499,21668
2021-08-17 16:00:00,26.0225,22257
2021-08-17 17:00:00,26.1225,22640
2021-08-17 18:00:00,26.072498,23149
2021-08-17 19:00:00,25.572498,23440
2021-08-17 20:00:00,25.172499,23778
2021-08-17 21:00:00,24.9725,24092
2021-08-17 22:00:00,24.7725,24037
2021-08-17 23:00:00,24.172499,23451
2021-08-18 00:00:00,23.1225,22811
2021-08-18 01:00:00,22.9725,22507
2021-08-18 02:00:00,22.922499,21761
2021-08-18 03:00:00,22.7225,20544
2021-08-18 04:00:00,22.572498,19337
2021-08-18 05:00:00,22.5225,18308
2021-08-18 06:00:00,22.322498,17578
2021-08-18 07:00:00,21.9725,17096
2021-08-18 08:00:00,21.2225,16848
2021-08-18 09:00:00,21.7225,16920
2021-08-18 10:00:00,21.0225,17557
2021-08-18 11:00:00,22.572498,18656
2021-08-18 12:00:00,24.1225,19875
2021-08-18 13:00:00,24.922499,21046
2021-08-18 14:00:00,24.9725,21907
2021-08-18 15:00:00,25.7725,22549
2021-08-18 16:00:00,26.7225,23130
2021-08-18 17:00:00,26.422499,23563
2021-08-18 18:00:00,26.7725,23972
2021-08-18 19:00:00,26.922499,24267
2021-08-18 20:00:00,26.5225,24616
2021-08-18 21:00:00,26.3725,24964
2021-08-18 22:00:00,25.572498,25042
2021-08-18 23:00:00,24.8725,24533
2021-08-19 00:00:00,24.422499,24094
2021-08-19 01:00:00,24.422499,23916
2021-08-19 02:00:00,24.4725,23198
2021-08-19 03:00:00,24.422499,22044
2021-08-19 04:00:00,24.5225,20754
2021-08-19 05:00:00,24.5225,19730
2021-08-19 06:00:00,24.572498,19023
2021-08-19 07:00:00,24.1225,18521
2021-08-19 08:00:00,23.6225,18286
2021-08-19 09:00:00,23.3725,18352
2021-08-19 10:00:00,23.422499,18874
2021-08-19 11:00:00,24.072498,19900
2021-08-19 12:00:00,24.822498,21122
2021-08-19 13:00:00,25.3725,22213
2021-08-19 14:00:00,26.422499,22998
2021-08-19 15:00:00,27.0225,23544
2021-08-19 16:00:00,27.9725,24139
2021-08-19 17:00:00,29.1225,24577
2021-08-19 18:00:00,29.4725,25094
2021-08-19 19:00:00,30.072498,25535
2021-08-19 20:00:00,30.322498,25900
2021-08-19 21:00:00,29.9725,26361
2021-08-19 22:00:00,29.2725,26518
2021-08-19 23:00:00,28.422499,25939
2021-08-20 00:00:00,26.322498,25095
2021-08-20 01:00:00,25.7725,24576
2021-08-20 02:00:00,24.9725,23676
2021-08-20 03:00:00,24.322498,22289
2021-08-20 04:00:00,23.822498,20838
2021-08-20 05:00:00,23.2225,19570
2021-08-20 06:00:00,22.7725,18616
2021-08-20 07:00:00,22.5225,17957
2021-08-20 08:00:00,22.172499,17546
2021-08-20 09:00:00,22.072498,17476
2021-08-20 10:00:00,22.0225,17925
2021-08-20 11:00:00,22.2725,18824
2021-08-20 12:00:00,23.822498,19974
2021-08-20 13:00:00,24.922499,21075
2021-08-20 14:00:00,25.3725,22060
2021-08-20 15:00:00,26.3725,22846
2021-08-20 16:00:00,26.5225,23586
2021-08-20 17:00:00,26.6225,24157
2021-08-20 18:00:00,26.4725,24620
2021-08-20 19:00:00,26.3725,25022
2021-08-20 20:00:00,25.9725,25339
2021-08-20 21:00:00,25.5225,25560
2021-08-20 22:00:00,25.3725,25484
2021-08-20 23:00:00,25.0225,24906
2021-08-21 00:00:00,24.822498,24274
2021-08-21 01:00:00,24.072498,23825
2021-08-21 02:00:00,25.0225,22957
2021-08-21 03:00:00,24.7725,21688
2021-08-21 04:00:00,23.822498,20422
2021-08-21 05:00:00,23.9725,19295
2021-08-21 06:00:00,21.9725,18409
2021-08-21 07:00:00,22.0225,17715
2021-08-21 08:00:00,23.072498,17267
2021-08-21 09:00:00,23.072498,17048
2021-08-21 10:00:00,22.9725,17122
2021-08-21 11:00:00,22.7725,17396
2021-08-21 12:00:00,24.0225,18137
2021-08-21 13:00:00,24.322498,19216
2021-08-21 14:00:00,24.822498,20220
2021-08-21 15:00:00,25.4725,21307
2021-08-21 16:00:00,26.7225,22175
2021-08-21 17:00:00,27.0225,22728
2021-08-21 18:00:00,26.6225,23173
2021-08-21 19:00:00,26.5225,23479
2021-08-21 20:00:00,26.7225,23632
2021-08-21 21:00:00,26.422499,23784
2021-08-21 22:00:00,26.2225,23909
2021-08-21 23:00:00,25.8725,23778
2021-08-22 00:00:00,24.3725,23500
2021-08-22 01:00:00,23.672499,23120
2021-08-22 02:00:00,23.5225,22345
2021-08-22 03:00:00,23.2225,21323
2021-08-22 04:00:00,22.922499,20252
2021-08-22 05:00:00,23.0225,19254
2021-08-22 06:00:00,23.1225,18436
2021-08-22 07:00:00,22.672499,17858
2021-08-22 08:00:00,22.672499,17408
2021-08-22 09:00:00,22.572498,17139
2021-08-22 10:00:00,22.822498,17104
2021-08-22 11:00:00,22.7225,17180
2021-08-22 12:00:00,23.4725,17586
2021-08-22 13:00:00,23.3725,18337
2021-08-22 14:00:00,23.422499,19161
2021-08-22 15:00:00,23.5225,20009
2021-08-22 16:00:00,23.2225,20717
2021-08-22 17:00:00,23.2225,21182
2021-08-22 18:00:00,23.2725,21452
2021-08-22 19:00:00,23.172499,21522
2021-08-22 20:00:00,23.2225,21579
2021-08-22 21:00:00,23.072498,21720
2021-08-22 22:00:00,22.9725,21964
2021-08-22 23:00:00,22.7725,21937
2021-08-23 00:00:00,22.672499,21700
2021-08-23 01:00:00,22.2725,21426
2021-08-23 02:00:00,22.3725,20769
2021-08-23 03:00:00,22.322498,19816
2021-08-23 04:00:00,22.3725,18774
2021-08-23 05:00:00,22.1225,17842
2021-08-23 06:00:00,21.8725,17201
2021-08-23 07:00:00,21.822498,16799
2021-08-23 08:00:00,22.0225,16635
2021-08-23 09:00:00,22.172499,16773
2021-08-23 10:00:00,21.9725,17448
2021-08-23 11:00:00,21.922499,18541
2021-08-23 12:00:00,22.3725,19714
2021-08-23 13:00:00,23.0225,20833
2021-08-23 14:00:00,24.072498,21764
2021-08-23 15:00:00,25.922499,22461
2021-08-23 16:00:00,26.9725,23147
2021-08-23 17:00:00,27.4725,23696
2021-08-23 18:00:00,28.3725,24177
2021-08-23 19:00:00,26.922499,24571
2021-08-23 20:00:00,27.822498,24927
2021-08-23 21:00:00,28.5225,25311
2021-08-23 22:00:00,28.072498,25440
2021-08-23 23:00:00,26.9725,25172
2021-08-24 00:00:00,25.1225,24396
2021-08-24 01:00:00,24.322498,23802
2021-08-24 02:00:00,23.4725,22745
2021-08-24 03:00:00,22.322498,21365
2021-08-24 04:00:00,22.422499,19940
2021-08-24 05:00:00,22.5225,18695
2021-08-24 06:00:00,22.322498,17815
2021-08-24 07:00:00,22.1225,17177
2021-08-24 08:00:00,22.072498,16798
2021-08-24 09:00:00,21.922499,16828
2021-08-24 10:00:00,21.7725,17383
2021-08-24 11:00:00,22.322498,18396
2021-08-24 12:00:00,24.422499,19781
2021-08-24 13:00:00,26.0225,21171
2021-08-24 14:00:00,27.322498,22348
2021-08-24 15:00:00,28.422499,23422
2021-08-24 16:00:00,29.422499,24421
2021-08-24 17:00:00,30.172499,25370
2021-08-24 18:00:00,30.6225,26278
2021-08-24 19:00:00,30.7725,27029
2021-08-24 20:00:00,30.822498,27654
2021-08-24 21:00:00,30.822498,28144
2021-08-24 22:00:00,30.2725,28309
2021-08-24 23:00:00,28.1225,27732
2021-08-25 00:00:00,25.6225,26623
2021-08-25 01:00:00,24.2225,25813
2021-08-25 02:00:00,23.2725,24480
2021-08-25 03:00:00,22.922499,22772
2021-08-25 04:00:00,22.672499,21154
2021-08-25 05:00:00,22.322498,19767
2021-08-25 06:00:00,21.822498,18746
2021-08-25 07:00:00,21.2225,17959
2021-08-25 08:00:00,20.7225,17493
2021-08-25 09:00:00,20.322498,17380
2021-08-25 10:00:00,20.072498,17828
2021-08-25 11:00:00,20.9725,18711
2021-08-25 12:00:00,23.072498,19998
2021-08-25 13:00:00,24.8725,21372
2021-08-25 14:00:00,26.572498,22569
2021-08-25 15:00:00,28.0225,23767
2021-08-25 16:00:00,29.172499,25074
2021-08-25 17:00:00,30.0225,26248
2021-08-25 18:00:00,30.6225,27351
2021-08-25 19:00:00,30.922499,28203
2021-08-25 20:00:00,31.2225,28729
2021-08-25 21:00:00,31.2225,29228
2021-08-25 22:00:00,29.7725,29287
2021-08-25 23:00:00,27.3725,28599
2021-08-26 00:00:00,27.322498,27692
2021-08-26 01:00:00,27.1225,27059
2021-08-26 02:00:00,26.172499,25876
2021-08-26 03:00:00,25.5225,24206
2021-08-26 04:00:00,25.572498,22587
2021-08-26 05:00:00,25.072498,21207
2021-08-26 06:00:00,24.5225,20152
2021-08-26 07:00:00,23.8725,19397
2021-08-26 08:00:00,23.422499,18921
2021-08-26 09:00:00,22.8725,18804
2021-08-26 10:00:00,22.5225,19261
2021-08-26 11:00:00,23.172499,20203
2021-08-26 12:00:00,25.0225,21518
2021-08-26 13:00:00,26.6225,23002
2021-08-26 14:00:00,28.072498,24400
2021-08-26 15:00:00,29.5225,25848
2021-08-26 16:00:00,30.672499,27216
2021-08-26 17:00:00,31.2725,28303
2021-08-26 18:00:00,31.822498,29195
2021-08-26 19:00:00,31.4725,29823
2021-08-26 20:00:00,29.922499,30070
2021-08-26 21:00:00,28.922499,30309
2021-08-26 22:00:00,28.422499,30148
2021-08-26 23:00:00,27.5225,29369
2021-08-27 00:00:00,25.422499,28583
2021-08-27 01:00:00,25.422499,27952
2021-08-27 02:00:00,25.5225,26629
2021-08-27 03:00:00,25.2725,24979
2021-08-27 04:00:00,24.922499,23361
2021-08-27 05:00:00,24.7225,21948
2021-08-27 06:00:00,24.2725,20861
2021-08-27 07:00:00,23.8725,20038
2021-08-27 08:00:00,23.7725,19543
2021-08-27 09:00:00,23.6225,19391
2021-08-27 10:00:00,23.422499,19810
2021-08-27 11:00:00,23.8725,20725
2021-08-27 12:00:00,25.072498,21989
2021-08-27 13:00:00,26.7725,23408
2021-08-27 14:00:00,28.1225,24635
2021-08-27 15:00:00,29.672499,25907
2021-08-27 16:00:00,30.922499,27025
2021-08-27 17:00:00,31.572498,27906
2021-08-27 18:00:00,31.9725,28577
2021-08-27 19:00:00,32.3225,28956
2021-08-27 20:00:00,31.822498,28960
2021-08-27 21:00:00,29.3725,28765
2021-08-27 22:00:00,28.8725,28012
2021-08-27 23:00:00,27.7725,26962
2021-08-28 00:00:00,26.822498,26027
2021-08-28 01:00:00,26.172499,25373
2021-08-28 02:00:00,25.8725,24377
2021-08-28 03:00:00,25.672499,23024
2021-08-28 04:00:00,25.8725,21683
2021-08-28 05:00:00,25.8725,20494
2021-08-28 06:00:00,25.072498,19581
2021-08-28 07:00:00,24.3725,18884
2021-08-28 08:00:00,23.822498,18374
2021-08-28 09:00:00,23.572498,18069
2021-08-28 10:00:00,23.2225,17972
2021-08-28 11:00:00,23.1225,17974
2021-08-28 12:00:00,22.822498,18139
2021-08-28 13:00:00,22.5225,18802
2021-08-28 14:00:00,23.0225,19413
2021-08-28 15:00:00,23.4725,19890
2021-08-28 16:00:00,23.8725,20400
2021-08-28 17:00:00,23.7225,20777
2021-08-28 18:00:00,23.3725,20896
2021-08-28 19:00:00,22.822498,20897
2021-08-28 20:00:00,22.7225,20852
2021-08-28 21:00:00,22.3725,20889
2021-08-28 22:00:00,21.822498,20929
2021-08-28 23:00:00,21.322498,20740
2021-08-29 00:00:00,20.822498,20497
2021-08-29 01:00:00,20.2725,20313
2021-08-29 02:00:00,20.0225,19736
2021-08-29 03:00:00,20.072498,18884
2021-08-29 04:00:00,20.1225,17957
2021-08-29 05:00:00,20.072498,17049
2021-08-29 06:00:00,20.0225,16312
2021-08-29 07:00:00,19.922499,15794
2021-08-29 08:00:00,19.822498,15470
2021-08-29 09:00:00,19.822498,15304
2021-08-29 10:00:00,19.9725,15336
2021-08-29 11:00:00,20.1225,15496
2021-08-29 12:00:00,19.1225,15907
2021-08-29 13:00:00,20.0225,16719
2021-08-29 14:00:00,20.8725,17558
2021-08-29 15:00:00,21.5225,18309
2021-08-29 16:00:00,22.422499,19007
2021-08-29 17:00:00,22.9725,19649
2021-08-29 18:00:00,23.7225,19996
2021-08-29 19:00:00,24.2225,20155
2021-08-29 20:00:00,24.422499,20436
2021-08-29 21:00:00,24.0225,21009
2021-08-29 22:00:00,23.9725,21480
2021-08-29 23:00:00,23.672499,21553
2021-08-30 00:00:00,23.322498,21492
2021-08-30 01:00:00,23.072498,21393
2021-08-30 02:00:00,22.6225,20757
2021-08-30 03:00:00,22.172499,19763
2021-08-30 04:00:00,22.1225,18771
2021-08-30 05:00:00,22.2725,17883
2021-08-30 06:00:00,21.7725,17249
2021-08-30 07:00:00,22.0225,16829
2021-08-30 08:00:00,22.072498,16640
2021-08-30 09:00:00,21.9725,16764
2021-08-30 10:00:00,21.572498,17479
2021-08-30 11:00:00,21.7225,18692
2021-08-30 12:00:00,22.6225,19934
2021-08-30 13:00:00,23.922499,21107
2021-08-30 14:00:00,25.322498,22023
2021-08-30 15:00:00,26.572498,22890
2021-08-30 16:00:00,27.672499,23708
2021-08-30 17:00:00,27.6225,24443
2021-08-30 18:00:00,28.2225,25150
2021-08-30 19:00:00,28.6225,25863
2021-08-30 20:00:00,27.6225,26347
2021-08-30 21:00:00,26.572498,26859
2021-08-30 22:00:00,24.672499,26910
2021-08-30 23:00:00,24.6225,26165
2021-08-31 00:00:00,25.422499,25325
2021-08-31 01:00:00,25.2725,24702
2021-08-31 02:00:00,24.7225,23507
2021-08-31 03:00:00,24.072498,21991
2021-08-31 04:00:00,23.4725,20488
2021-08-31 05:00:00,22.9725,19224
2021-08-31 06:00:00,22.7725,18273
2021-08-31 07:00:00,22.322498,17579
2021-08-31 08:00:00,22.072498,17121
2021-08-31 09:00:00,21.7225,17051
2021-08-31 10:00:00,21.172499,17547
2021-08-31 11:00:00,21.5225,18523
2021-08-31 12:00:00,22.9725,19571
2021-08-31 13:00:00,24.3725,20609
2021-08-31 14:00:00,25.7225,21358
2021-08-31 15:00:00,26.672499,22140
2021-08-31 16:00:00,27.322498,22937
2021-08-31 17:00:00,28.2225,23733
2021-08-31 18:00:00,28.6225,24243
2021-08-31 19:00:00,28.7725,24537
2021-08-31 20:00:00,27.7725,24638
2021-08-31 21:00:00,26.5225,24772
2021-08-31 22:00:00,26.172499,24484
2021-08-31 23:00:00,24.822498,23780
2021-09-01 00:00:00,24.0225,23129
2021-09-01 01:00:00,22.9725,22611
2021-09-01 02:00:00,22.7225,21585
2021-09-01 03:00:00,23.2225,20288
2021-09-01 04:00:00,23.172499,18986
2021-09-01 05:00:00,22.5225,17894
2021-09-01 06:00:00,22.172499,17137
2021-09-01 07:00:00,21.822498,16639
2021-09-01 08:00:00,21.4725,16364
2021-09-01 09:00:00,21.072498,16372
2021-09-01 10:00:00,21.3725,16942
2021-09-01 11:00:00,21.5225,18044
2021-09-01 12:00:00,21.572498,19018
2021-09-01 13:00:00,21.172499,19848
2021-09-01 14:00:00,20.8725,20313
2021-09-01 15:00:00,20.9725,20584
2021-09-01 16:00:00,21.1225,20766
2021-09-01 17:00:00,21.322498,20744
2021-09-01 18:00:00,22.072498,20594
2021-09-01 19:00:00,22.2225,20421
2021-09-01 20:00:00,21.4725,20267
2021-09-01 21:00:00,21.172499,20364
2021-09-01 22:00:00,21.0225,20529
2021-09-01 23:00:00,20.7725,20264
2021-09-02 00:00:00,20.9725,19854
2021-09-02 01:00:00,20.2725,19403
2021-09-02 02:00:00,21.7725,18669
2021-09-02 03:00:00,18.2725,17598
2021-09-02 04:00:00,17.822498,16466
2021-09-02 05:00:00,17.422499,15549
2021-09-02 06:00:00,16.672499,14856
2021-09-02 07:00:00,16.7225,14398
2021-09-02 08:00:00,16.172499,14059
2021-09-02 09:00:00,15.4725,14010
2021-09-02 10:00:00,15.1225,14409
2021-09-02 11:00:00,15.3725,15237
2021-09-02 12:00:00,16.922499,16027
2021-09-02 13:00:00,18.2725,16553
2021-09-02 14:00:00,19.672499,16857
2021-09-02 15:00:00,21.0225,17188
2021-09-02 16:00:00,22.072498,17590
2021-09-02 17:00:00,22.822498,17934
2021-09-02 18:00:00,23.1225,18306
2021-09-02 19:00:00,24.3725,18619
2021-09-02 20:00:00,23.7725,18961
2021-09-02 21:00:00,24.2225,19287
2021-09-02 22:00:00,22.322498,19427
2021-09-02 23:00:00,20.7725,19061
2021-09-03 00:00:00,19.5225,18657
2021-09-03 01:00:00,18.922499,18336
2021-09-03 02:00:00,18.072498,17542
2021-09-03 03:00:00,17.322498,16512
2021-09-03 04:00:00,16.5225,15521
2021-09-03 05:00:00,15.8725,14717
2021-09-03 06:00:00,15.4225,14107
2021-09-03 07:00:00,14.9725,13669
2021-09-03 08:00:00,14.5225,13427
2021-09-03 09:00:00,14.1725,13461
2021-09-03 10:00:00,14.1725,13946
2021-09-03 11:00:00,14.3725,14869
2021-09-03 12:00:00,15.972501,15730
2021-09-03 13:00:00,17.422499,16394
2021-09-03 14:00:00,18.572498,16852
