,date,temperature,demand
27782,2022-03-03 18:00:00,5.4225,17140
27783,2022-03-03 19:00:00,5.3225,17065
27784,2022-03-03 20:00:00,4.8725,17084
27785,2022-03-03 21:00:00,3.7225,17433
27786,2022-03-03 22:00:00,1.9225001,18347
27787,2022-03-03 23:00:00,0.072500005,19461
27788,2022-03-04 00:00:00,-0.3775,20302
27789,2022-03-04 01:00:00,-1.2774999,20246
27790,2022-03-04 02:00:00,-2.0275,19832
27791,2022-03-04 03:00:00,-2.8775,19147
27792,2022-03-04 04:00:00,-3.9275,18216
27793,2022-03-04 05:00:00,-5.1275,17321
27794,2022-03-04 06:00:00,-5.9775,16699
27795,2022-03-04 07:00:00,-6.3775,16328
27796,2022-03-04 08:00:00,-6.6775,16149
27797,2022-03-04 09:00:00,-6.8775,16145
27798,2022-03-04 10:00:00,-7.0275,16442
27799,2022-03-04 11:00:00,-7.1275,17318
27800,2022-03-04 12:00:00,-5.6775,18673
27801,2022-03-04 13:00:00,-5.1275,19303
27802,2022-03-04 14:00:00,-4.2275,19012
27803,2022-03-04 15:00:00,-3.1275,18533
27804,2022-03-04 16:00:00,-1.8774999,18193
27805,2022-03-04 17:00:00,-0.6275,17926
27806,2022-03-04 18:00:00,0.5725,17652
27807,2022-03-04 19:00:00,2.0225,17421
27808,2022-03-04 20:00:00,2.6725001,17244
27809,2022-03-04 21:00:00,3.2225,17550
27810,2022-03-04 22:00:00,2.9225001,18342
27811,2022-03-04 23:00:00,0.72249997,19299
27812,2022-03-05 00:00:00,-0.82750005,19932
27813,2022-03-05 01:00:00,-0.77750003,19719
27814,2022-03-05 02:00:00,-1.2275,19263
27815,2022-03-05 03:00:00,-2.2775,18612
27816,2022-03-05 04:00:00,-3.6775,17797
27817,2022-03-05 05:00:00,-4.5275,16967
27818,2022-03-05 06:00:00,-4.0275,16266
27819,2022-03-05 07:00:00,-3.7775,15889
27820,2022-03-05 08:00:00,-4.0275,15643
27821,2022-03-05 09:00:00,-2.5774999,15541
27822,2022-03-05 10:00:00,-2.5774999,15623
27823,2022-03-05 11:00:00,-3.6275,15945
27824,2022-03-05 12:00:00,-1.6274999,16402
27825,2022-03-05 13:00:00,-0.32750002,16792
27826,2022-03-05 14:00:00,1.0725,16925
27827,2022-03-05 15:00:00,2.8225,16878
27828,2022-03-05 16:00:00,3.8725,16631
27829,2022-03-05 17:00:00,5.1225,16302
27830,2022-03-05 18:00:00,5.3725,16126
27831,2022-03-05 19:00:00,5.1225,15973
27832,2022-03-05 20:00:00,5.2225,16010
27833,2022-03-05 21:00:00,4.3225,16298
27834,2022-03-05 22:00:00,4.4725,16911
27835,2022-03-05 23:00:00,3.8225002,17615
27836,2022-03-06 00:00:00,3.1725001,18192
27837,2022-03-06 01:00:00,3.6725001,17964
27838,2022-03-06 02:00:00,3.4725,17548
27839,2022-03-06 03:00:00,4.3725,16980
27840,2022-03-06 04:00:00,5.0225,16217
27841,2022-03-06 05:00:00,5.3725,15433
27842,2022-03-06 06:00:00,5.2225,14765
27843,2022-03-06 07:00:00,3.8225002,14286
27844,2022-03-06 08:00:00,3.8225002,13944
27845,2022-03-06 09:00:00,3.1225,13744
27846,2022-03-06 10:00:00,4.6725,13719
27847,2022-03-06 11:00:00,6.2725,13913
27848,2022-03-06 12:00:00,7.6225,14246
27849,2022-03-06 13:00:00,9.6725,14655
27850,2022-03-06 14:00:00,11.6225,15149
27851,2022-03-06 15:00:00,14.3225,15465
27852,2022-03-06 16:00:00,15.2225,15484
27853,2022-03-06 17:00:00,16.3725,15224
27854,2022-03-06 18:00:00,17.6225,14940
27855,2022-03-06 19:00:00,18.922499,14585
27856,2022-03-06 20:00:00,19.4725,14269
27857,2022-03-06 21:00:00,18.7725,14699
27858,2022-03-06 22:00:00,17.4725,15505
27859,2022-03-06 23:00:00,16.6225,16279
27860,2022-03-07 00:00:00,16.822498,16992
27861,2022-03-07 01:00:00,17.572498,16847
27862,2022-03-07 02:00:00,17.5225,16434
27863,2022-03-07 03:00:00,17.3725,15808
27864,2022-03-07 04:00:00,17.322498,15006
27865,2022-03-07 05:00:00,17.4725,14233
27866,2022-03-07 06:00:00,16.4725,13672
27867,2022-03-07 07:00:00,15.5725,13296
27868,2022-03-07 08:00:00,14.3725,13090
27869,2022-03-07 09:00:00,11.0225,13072
27870,2022-03-07 10:00:00,11.6225,13350
27871,2022-03-07 11:00:00,11.6725,14185
27872,2022-03-07 12:00:00,11.2725,15575
27873,2022-03-07 13:00:00,13.6725,16508
27874,2022-03-07 14:00:00,15.3225,16874
27875,2022-03-07 15:00:00,17.7225,17172
27876,2022-03-07 16:00:00,20.0225,17341
27877,2022-03-07 17:00:00,21.7725,17395
27878,2022-03-07 18:00:00,23.0225,17431
27879,2022-03-07 19:00:00,22.822498,17532
27880,2022-03-07 20:00:00,22.572498,17530
27881,2022-03-07 21:00:00,22.6225,17677
27882,2022-03-07 22:00:00,21.7225,18076
27883,2022-03-07 23:00:00,19.6225,18552
27884,2022-03-08 00:00:00,17.5225,18757
27885,2022-03-08 01:00:00,18.572498,18329
27886,2022-03-08 02:00:00,18.8725,17708
27887,2022-03-08 03:00:00,15.4725,16867
27888,2022-03-08 04:00:00,13.1225,15746
27889,2022-03-08 05:00:00,7.7225,14843
27890,2022-03-08 06:00:00,5.7225,14263
27891,2022-03-08 07:00:00,4.8725,13918
27892,2022-03-08 08:00:00,3.9724998,13731
27893,2022-03-08 09:00:00,2.9225001,13756
27894,2022-03-08 10:00:00,2.3725,14082
27895,2022-03-08 11:00:00,2.1225,15006
27896,2022-03-08 12:00:00,3.2225,16407
27897,2022-03-08 13:00:00,4.3225,17198
27898,2022-03-08 14:00:00,5.4225,17192
27899,2022-03-08 15:00:00,5.9225,16910
27900,2022-03-08 16:00:00,6.3225,16630
27901,2022-03-08 17:00:00,6.6725,16437
27902,2022-03-08 18:00:00,7.1725,16304
27903,2022-03-08 19:00:00,7.4725,16207
27904,2022-03-08 20:00:00,7.5225,16167
27905,2022-03-08 21:00:00,7.3225,16515
27906,2022-03-08 22:00:00,6.6225,17275
27907,2022-03-08 23:00:00,4.0225,18240
27908,2022-03-09 00:00:00,4.0725,19057
27909,2022-03-09 01:00:00,3.2725,18899
27910,2022-03-09 02:00:00,2.5225,18395
27911,2022-03-09 03:00:00,1.7725,17594
27912,2022-03-09 04:00:00,1.3225,16593
27913,2022-03-09 05:00:00,1.6725,15643
27914,2022-03-09 06:00:00,1.9725001,14984
27915,2022-03-09 07:00:00,2.3725,14578
27916,2022-03-09 08:00:00,2.6225,14366
27917,2022-03-09 09:00:00,3.0225,14293
27918,2022-03-09 10:00:00,3.2225,14547
27919,2022-03-09 11:00:00,3.2725,15399
27920,2022-03-09 12:00:00,3.7725,16820
27921,2022-03-09 13:00:00,3.4225001,17826
27922,2022-03-09 14:00:00,3.3725,18408
27923,2022-03-09 15:00:00,2.0225,18788
27924,2022-03-09 16:00:00,1.9225001,19018
27925,2022-03-09 17:00:00,1.7225001,19187
27926,2022-03-09 18:00:00,1.5225,19244
27927,2022-03-09 19:00:00,1.4725001,19264
27928,2022-03-09 20:00:00,1.3725001,19164
27929,2022-03-09 21:00:00,1.2225001,19132
27930,2022-03-09 22:00:00,1.0725,19326
27931,2022-03-09 23:00:00,0.9725,19677
27932,2022-03-10 00:00:00,1.2725,19981
27933,2022-03-10 01:00:00,1.9725001,19658
27934,2022-03-10 02:00:00,1.9725001,18974
27935,2022-03-10 03:00:00,1.1225001,18060
27936,2022-03-10 04:00:00,0.27249998,16971
27937,2022-03-10 05:00:00,-0.47750002,15968
27938,2022-03-10 06:00:00,-1.6775,15266
27939,2022-03-10 07:00:00,-1.6775,14840
27940,2022-03-10 08:00:00,-1.9275,14647
27941,2022-03-10 09:00:00,-1.9275,14645
27942,2022-03-10 10:00:00,-0.1275,14926
27943,2022-03-10 11:00:00,-1.8275,15817
27944,2022-03-10 12:00:00,0.072500005,17103
27945,2022-03-10 13:00:00,0.67249995,18028
27946,2022-03-10 14:00:00,2.0725,18254
27947,2022-03-10 15:00:00,4.4225,18006
27948,2022-03-10 16:00:00,5.8725,17489
27949,2022-03-10 17:00:00,7.1725,17030
27950,2022-03-10 18:00:00,7.9224997,16653
27951,2022-03-10 19:00:00,8.7225,16247
27952,2022-03-10 20:00:00,8.6225,16200
27953,2022-03-10 21:00:00,7.7725,16615
27954,2022-03-10 22:00:00,6.5225,17413
27955,2022-03-10 23:00:00,4.8225,18210
27956,2022-03-11 00:00:00,3.3225,18907
27957,2022-03-11 01:00:00,3.2725,18798
27958,2022-03-11 02:00:00,2.2225,18362
27959,2022-03-11 03:00:00,2.1725001,17627
27960,2022-03-11 04:00:00,1.0725,16613
27961,2022-03-11 05:00:00,1.0725,15685
27962,2022-03-11 06:00:00,1.9725001,15014
27963,2022-03-11 07:00:00,-0.17750001,14578
27964,2022-03-11 08:00:00,-0.7275,14446
27965,2022-03-11 09:00:00,1.4725001,14437
27966,2022-03-11 10:00:00,0.5225,14700
27967,2022-03-11 11:00:00,-0.17750001,15536
27968,2022-03-11 12:00:00,1.4225,16748
27969,2022-03-11 13:00:00,3.8725,17311
27970,2022-03-11 14:00:00,6.1225,17215
27971,2022-03-11 15:00:00,8.2225,16921
27972,2022-03-11 16:00:00,9.3225,16744
27973,2022-03-11 17:00:00,10.0725,16389
27974,2022-03-11 18:00:00,10.5225,16167
27975,2022-03-11 19:00:00,9.9225,16153
27976,2022-03-11 20:00:00,8.6725,16186
27977,2022-03-11 21:00:00,7.6225,16372
27978,2022-03-11 22:00:00,6.3725,17013
27979,2022-03-11 23:00:00,4.7225,17702
27980,2022-03-12 00:00:00,4.1225,18201
27981,2022-03-12 01:00:00,4.3725,18034
27982,2022-03-12 02:00:00,4.3225,17542
27983,2022-03-12 03:00:00,3.8225002,16901
27984,2022-03-12 04:00:00,2.7725,16076
27985,2022-03-12 05:00:00,3.4225001,15247
27986,2022-03-12 06:00:00,4.5725,14597
27987,2022-03-12 07:00:00,5.2225,14178
27988,2022-03-12 08:00:00,4.4725,13924
27989,2022-03-12 09:00:00,3.7725,13831
27990,2022-03-12 10:00:00,4.5725,13865
27991,2022-03-12 11:00:00,4.8225,14167
27992,2022-03-12 12:00:00,5.7725,14713
27993,2022-03-12 13:00:00,6.4225,15378
27994,2022-03-12 14:00:00,6.5225,16279
27995,2022-03-12 15:00:00,1.9725001,17123
27996,2022-03-12 16:00:00,0.82249993,17802
27997,2022-03-12 17:00:00,-0.027500004,18250
27998,2022-03-12 18:00:00,-0.4275,18362
27999,2022-03-12 19:00:00,-0.4275,18223
28000,2022-03-12 20:00:00,-0.6775,18103
28001,2022-03-12 21:00:00,-1.8774999,18235
28002,2022-03-12 22:00:00,-2.9775,18684
28003,2022-03-12 23:00:00,-3.2775,19213
28004,2022-03-13 00:00:00,-3.1775,19685
28005,2022-03-13 01:00:00,-3.4275,19565
28006,2022-03-13 02:00:00,-3.7775,19183
28007,2022-03-13 03:00:00,-4.2775,18639
28008,2022-03-13 04:00:00,-4.6775,17898
28009,2022-03-13 05:00:00,-5.3275,17176
28010,2022-03-13 06:00:00,-5.7275,16563
28011,2022-03-13 07:00:00,-5.8775,16213
28012,2022-03-13 08:00:00,-6.0775,15942
28013,2022-03-13 09:00:00,-6.1275,15887
28014,2022-03-13 10:00:00,-5.9275,16037
28015,2022-03-13 11:00:00,-5.7775,16342
28016,2022-03-13 12:00:00,-4.6275,16621
28017,2022-03-13 13:00:00,-3.8274999,16955
28018,2022-03-13 14:00:00,-2.7275,17122
28019,2022-03-13 15:00:00,-1.3774999,17135
28020,2022-03-13 16:00:00,0.022499993,17009
28021,2022-03-13 17:00:00,0.5225,16850
28022,2022-03-13 18:00:00,1.3725001,16673
28023,2022-03-13 19:00:00,2.1225,16424
28024,2022-03-13 20:00:00,2.5225,16459
28025,2022-03-13 21:00:00,2.8725,16977
28026,2022-03-13 22:00:00,1.7225001,17867
28027,2022-03-13 23:00:00,1.1725,18579
28028,2022-03-14 00:00:00,-1.7275,19116
28029,2022-03-14 01:00:00,-1.7275,18933
28030,2022-03-14 02:00:00,-2.3274999,18305
28031,2022-03-14 03:00:00,-2.4275,17383
28032,2022-03-14 04:00:00,-1.8774999,16428
28033,2022-03-14 05:00:00,-2.5774999,15931
28034,2022-03-14 06:00:00,-1.2774999,15927
28035,2022-03-14 07:00:00,-1.2774999,15364
28036,2022-03-14 08:00:00,-0.82750005,14808
28037,2022-03-14 09:00:00,-0.5775,15023
28038,2022-03-14 10:00:00,-1.2774999,15823
28039,2022-03-14 11:00:00,-1.5274999,17248
28040,2022-03-14 12:00:00,0.3225,18338
28041,2022-03-14 13:00:00,2.3225,18429
28042,2022-03-14 14:00:00,5.0725,17958
28043,2022-03-14 15:00:00,7.9725,17326
28044,2022-03-14 16:00:00,10.0225,16804
28045,2022-03-14 17:00:00,11.2225,16362
28046,2022-03-14 18:00:00,12.1725,16109
28047,2022-03-14 19:00:00,13.2725,15946
28048,2022-03-14 20:00:00,12.9725,16032
28049,2022-03-14 21:00:00,12.1225,16457
28050,2022-03-14 22:00:00,11.4225,17108
28051,2022-03-14 23:00:00,9.6725,17638
28052,2022-03-15 00:00:00,6.3225,18193
28053,2022-03-15 01:00:00,8.2725,17930
28054,2022-03-15 02:00:00,8.0225,17197
28055,2022-03-15 03:00:00,6.8225,16169
28056,2022-03-15 04:00:00,6.1225,15160
28057,2022-03-15 05:00:00,5.6725,14463
28058,2022-03-15 06:00:00,5.5225,14028
28059,2022-03-15 07:00:00,5.2225,13807
28060,2022-03-15 08:00:00,4.3725,13708
28061,2022-03-15 09:00:00,3.6725001,13947
28062,2022-03-15 10:00:00,3.3725,14762
28063,2022-03-15 11:00:00,3.1225,16242
28064,2022-03-15 12:00:00,4.9725,17321
28065,2022-03-15 13:00:00,7.0725,17427
28066,2022-03-15 14:00:00,9.5225,17076
28067,2022-03-15 15:00:00,11.6725,16654
28068,2022-03-15 16:00:00,13.7725,16249
28069,2022-03-15 17:00:00,15.4725,15973
28070,2022-03-15 18:00:00,15.7225,15860
28071,2022-03-15 19:00:00,14.6725,15856
28072,2022-03-15 20:00:00,13.6225,16100
28073,2022-03-15 21:00:00,12.4725,16659
28074,2022-03-15 22:00:00,11.2225,17169
28075,2022-03-15 23:00:00,10.5725,17424
28076,2022-03-16 00:00:00,9.7225,17778
28077,2022-03-16 01:00:00,12.2725,17454
28078,2022-03-16 02:00:00,12.9225,16717
28079,2022-03-16 03:00:00,11.5225,15697
28080,2022-03-16 04:00:00,9.3725,14741
28081,2022-03-16 05:00:00,8.8725,14001
28082,2022-03-16 06:00:00,8.3225,13571
28083,2022-03-16 07:00:00,6.7225,13326
28084,2022-03-16 08:00:00,5.8725,13244
28085,2022-03-16 09:00:00,5.1225,13515
28086,2022-03-16 10:00:00,4.0725,14352
28087,2022-03-16 11:00:00,3.1225,15840
28088,2022-03-16 12:00:00,6.3725,16888
28089,2022-03-16 13:00:00,10.4225,17051
28090,2022-03-16 14:00:00,12.3725,16760
28091,2022-03-16 15:00:00,13.5725,16240
28092,2022-03-16 16:00:00,14.7225,15704
28093,2022-03-16 17:00:00,15.6725,15245
28094,2022-03-16 18:00:00,16.422499,14953
28095,2022-03-16 19:00:00,16.1225,14828
28096,2022-03-16 20:00:00,14.2225,14888
28097,2022-03-16 21:00:00,12.5725,15331
28098,2022-03-16 22:00:00,10.3725,16069
28099,2022-03-16 23:00:00,8.2225,16656
28100,2022-03-17 00:00:00,6.5225,17218
28101,2022-03-17 01:00:00,6.6225,17046
28102,2022-03-17 02:00:00,6.3725,16370
28103,2022-03-17 03:00:00,5.8725,15428
28104,2022-03-17 04:00:00,5.4225,14459
28105,2022-03-17 05:00:00,4.6725,13794
28106,2022-03-17 06:00:00,4.0725,13338
28107,2022-03-17 07:00:00,4.1225,13096
28108,2022-03-17 08:00:00,3.8225002,13038
28109,2022-03-17 09:00:00,4.2225,13254
28110,2022-03-17 10:00:00,4.4725,14026
28111,2022-03-17 11:00:00,5.0225,15499
28112,2022-03-17 12:00:00,6.2225,16604
28113,2022-03-17 13:00:00,6.6725,16972
28114,2022-03-17 14:00:00,7.3225,17015
28115,2022-03-17 15:00:00,7.8725004,16938
28116,2022-03-17 16:00:00,9.1225,16772
28117,2022-03-17 17:00:00,9.4725,16630
28118,2022-03-17 18:00:00,9.7725,16579
28119,2022-03-17 19:00:00,10.8225,16490
28120,2022-03-17 20:00:00,11.9725,16421
28121,2022-03-17 21:00:00,11.9225,16514
28122,2022-03-17 22:00:00,11.8225,16777
28123,2022-03-17 23:00:00,11.7225,17003
28124,2022-03-18 00:00:00,10.5725,17245
28125,2022-03-18 01:00:00,10.8725,16936
28126,2022-03-18 02:00:00,10.5225,16236
28127,2022-03-18 03:00:00,10.6225,15301
28128,2022-03-18 04:00:00,10.0725,14377
28129,2022-03-18 05:00:00,10.1225,13713
28130,2022-03-18 06:00:00,9.7225,13272
28131,2022-03-18 07:00:00,9.2225,12971
28132,2022-03-18 08:00:00,8.5725,12868
28133,2022-03-18 09:00:00,7.6225,13045
28134,2022-03-18 10:00:00,7.5225,13775
28135,2022-03-18 11:00:00,7.3225,15141
28136,2022-03-18 12:00:00,8.5225,16138
28137,2022-03-18 13:00:00,10.8225,16437
28138,2022-03-18 14:00:00,12.4725,16314
28139,2022-03-18 15:00:00,14.4225,15836
28140,2022-03-18 16:00:00,16.2725,15335
28141,2022-03-18 17:00:00,18.072498,14986
28142,2022-03-18 18:00:00,19.8725,14870
28143,2022-03-18 19:00:00,20.7725,14805
28144,2022-03-18 20:00:00,17.7725,14984
28145,2022-03-18 21:00:00,13.7725,15404
28146,2022-03-18 22:00:00,11.9725,15959
28147,2022-03-18 23:00:00,10.8225,16199
28148,2022-03-19 00:00:00,8.7725,16498
28149,2022-03-19 01:00:00,10.0725,16219
28150,2022-03-19 02:00:00,9.4225,15655
28151,2022-03-19 03:00:00,7.4225,14868
28152,2022-03-19 04:00:00,6.7225,14079
28153,2022-03-19 05:00:00,6.7225,13406
28154,2022-03-19 06:00:00,7.2225,12908
28155,2022-03-19 07:00:00,7.4225,12606
28156,2022-03-19 08:00:00,7.6225,12456
28157,2022-03-19 09:00:00,8.0725,12491
28158,2022-03-19 10:00:00,8.3725,12706
28159,2022-03-19 11:00:00,8.9225,13259
28160,2022-03-19 12:00:00,10.1725,13844
28161,2022-03-19 13:00:00,12.3225,14439
28162,2022-03-19 14:00:00,13.0225,14760
28163,2022-03-19 15:00:00,15.2225,14905
28164,2022-03-19 16:00:00,16.672499,14874
28165,2022-03-19 17:00:00,16.7725,14719
28166,2022-03-19 18:00:00,17.672499,14584
28167,2022-03-19 19:00:00,16.922499,14354
28168,2022-03-19 20:00:00,15.972501,14281
28169,2022-03-19 21:00:00,15.1725,14584
28170,2022-03-19 22:00:00,14.7225,15002
28171,2022-03-19 23:00:00,17.422499,15395
28172,2022-03-20 00:00:00,16.2725,15801
28173,2022-03-20 01:00:00,15.822499,15704
28174,2022-03-20 02:00:00,13.0225,15267
28175,2022-03-20 03:00:00,11.7725,14678
28176,2022-03-20 04:00:00,12.5225,13940
28177,2022-03-20 05:00:00,11.2225,13294
28178,2022-03-20 06:00:00,11.4725,12786
28179,2022-03-20 07:00:00,10.4725,12477
28180,2022-03-20 08:00:00,9.3725,12285
28181,2022-03-20 09:00:00,8.5725,12271
28182,2022-03-20 10:00:00,8.5225,12466
28183,2022-03-20 11:00:00,8.5725,12893
28184,2022-03-20 12:00:00,9.1725,13374
28185,2022-03-20 13:00:00,11.5725,13888
28186,2022-03-20 14:00:00,13.2225,14211
28187,2022-03-20 15:00:00,14.5725,14411
28188,2022-03-20 16:00:00,15.0225,14798
28189,2022-03-20 17:00:00,14.5725,15094
28190,2022-03-20 18:00:00,13.0225,15254
28191,2022-03-20 19:00:00,11.9725,15129
28192,2022-03-20 20:00:00,12.3725,15129
28193,2022-03-20 21:00:00,12.3725,15364
28194,2022-03-20 22:00:00,11.5225,15756
28195,2022-03-20 23:00:00,10.4725,16088
28196,2022-03-21 00:00:00,9.1725,16553
28197,2022-03-21 01:00:00,8.4725,16475
28198,2022-03-21 02:00:00,7.6725,15934
28199,2022-03-21 03:00:00,6.9725,15148
28200,2022-03-21 04:00:00,7.2725,14308
28201,2022-03-21 05:00:00,7.1725,13712
28202,2022-03-21 06:00:00,7.0225,13291
28203,2022-03-21 07:00:00,6.5725,13110
28204,2022-03-21 08:00:00,6.1725,13089
28205,2022-03-21 09:00:00,5.6225,13323
28206,2022-03-21 10:00:00,5.3225,14150
28207,2022-03-21 11:00:00,4.9725,15684
28208,2022-03-21 12:00:00,5.5725,16663
28209,2022-03-21 13:00:00,7.7725,16603
28210,2022-03-21 14:00:00,9.3725,16072
28211,2022-03-21 15:00:00,10.9225,15590
28212,2022-03-21 16:00:00,12.6225,15281
28213,2022-03-21 17:00:00,13.8225,15108
28214,2022-03-21 18:00:00,15.0225,15050
28215,2022-03-21 19:00:00,15.5725,14937
28216,2022-03-21 20:00:00,15.7225,15036
28217,2022-03-21 21:00:00,15.4225,15545
28218,2022-03-21 22:00:00,14.7225,16206
28219,2022-03-21 23:00:00,12.7225,16749
28220,2022-03-22 00:00:00,10.1725,17236
28221,2022-03-22 01:00:00,9.0725,17078
28222,2022-03-22 02:00:00,7.9725,16368
28223,2022-03-22 03:00:00,7.4225,15375
28224,2022-03-22 04:00:00,7.0225,14455
28225,2022-03-22 05:00:00,7.1725,13780
28226,2022-03-22 06:00:00,7.6725,13360
28227,2022-03-22 07:00:00,7.5725,13105
28228,2022-03-22 08:00:00,6.6725,13107
28229,2022-03-22 09:00:00,6.2225,13430
28230,2022-03-22 10:00:00,5.2725,14286
28231,2022-03-22 11:00:00,4.4725,15801
28232,2022-03-22 12:00:00,5.8225,16805
28233,2022-03-22 13:00:00,6.9225,16648
28234,2022-03-22 14:00:00,7.7225,16169
28235,2022-03-22 15:00:00,8.7225,15654
28236,2022-03-22 16:00:00,9.9725,15381
28237,2022-03-22 17:00:00,11.3725,15167
28238,2022-03-22 18:00:00,12.3225,15045
28239,2022-03-22 19:00:00,12.8225,14956
28240,2022-03-22 20:00:00,13.0725,15164
28241,2022-03-22 21:00:00,12.5225,15966
28242,2022-03-22 22:00:00,11.5725,16627
28243,2022-03-22 23:00:00,10.1725,17005
28244,2022-03-23 00:00:00,8.1225,17524
28245,2022-03-23 01:00:00,6.6725,17381
28246,2022-03-23 02:00:00,6.1225,16659
28247,2022-03-23 03:00:00,5.4725,15711
28248,2022-03-23 04:00:00,4.7725,14741
28249,2022-03-23 05:00:00,4.4225,14117
28250,2022-03-23 06:00:00,3.8225002,13707
28251,2022-03-23 07:00:00,3.3225,13509
28252,2022-03-23 08:00:00,2.7225,13481
28253,2022-03-23 09:00:00,2.2225,13746
28254,2022-03-23 10:00:00,1.6225001,14597
28255,2022-03-23 11:00:00,1.4725001,16038
28256,2022-03-23 12:00:00,3.1225,17007
28257,2022-03-23 13:00:00,4.6225,17239
28258,2022-03-23 14:00:00,6.0225,17291
28259,2022-03-23 15:00:00,6.5225,17317
28260,2022-03-23 16:00:00,7.0725,17234
28261,2022-03-23 17:00:00,7.8725004,16869
28262,2022-03-23 18:00:00,7.8725004,16767
28263,2022-03-23 19:00:00,7.0725,16938
28264,2022-03-23 20:00:00,6.1225,17180
28265,2022-03-23 21:00:00,5.7225,17536
28266,2022-03-23 22:00:00,5.0225,17949
28267,2022-03-23 23:00:00,4.9225,18072
28268,2022-03-24 00:00:00,4.3725,18272
28269,2022-03-24 01:00:00,4.2225,17904
28270,2022-03-24 02:00:00,3.9724998,17119
28271,2022-03-24 03:00:00,3.7225,16034
28272,2022-03-24 04:00:00,3.6225,15058
28273,2022-03-24 05:00:00,4.2225,14367
28274,2022-03-24 06:00:00,5.1225,13937
28275,2022-03-24 07:00:00,6.1225,13663
28276,2022-03-24 08:00:00,7.1725,13613
28277,2022-03-24 09:00:00,8.0725,13788
28278,2022-03-24 10:00:00,8.5725,14599
28279,2022-03-24 11:00:00,8.7225,15958
28280,2022-03-24 12:00:00,4.5725,17052
28281,2022-03-24 13:00:00,4.9225,17511
28282,2022-03-24 14:00:00,6.0225,17698
28283,2022-03-24 15:00:00,6.6725,17724
28284,2022-03-24 16:00:00,6.5725,17636
28285,2022-03-24 17:00:00,8.1225,17438
28286,2022-03-24 18:00:00,8.8225,17212
28287,2022-03-24 19:00:00,9.1725,17054
28288,2022-03-24 20:00:00,9.6725,16983
28289,2022-03-24 21:00:00,9.4225,17143
28290,2022-03-24 22:00:00,9.2725,17433
28291,2022-03-24 23:00:00,8.9225,17539
28292,2022-03-25 00:00:00,6.3225,17778
28293,2022-03-25 01:00:00,6.5225,17464
28294,2022-03-25 02:00:00,6.2725,16715
28295,2022-03-25 03:00:00,6.2225,15715
28296,2022-03-25 04:00:00,6.2725,14817
28297,2022-03-25 05:00:00,6.2725,14114
28298,2022-03-25 06:00:00,6.3725,13660
28299,2022-03-25 07:00:00,6.3725,13405
28300,2022-03-25 08:00:00,5.7225,13290
28301,2022-03-25 09:00:00,5.9725,13458
28302,2022-03-25 10:00:00,5.1725,14224
28303,2022-03-25 11:00:00,4.6225,15620
28304,2022-03-25 12:00:00,7.0725,16571
28305,2022-03-25 13:00:00,8.4725,16814
28306,2022-03-25 14:00:00,10.5225,16566
28307,2022-03-25 15:00:00,12.7225,16287
28308,2022-03-25 16:00:00,14.1725,16267
28309,2022-03-25 17:00:00,15.4225,16123
28310,2022-03-25 18:00:00,15.9225,16038
28311,2022-03-25 19:00:00,15.5225,16285
28312,2022-03-25 20:00:00,14.3725,16594
28313,2022-03-25 21:00:00,13.6725,16811
28314,2022-03-25 22:00:00,13.0725,16975
28315,2022-03-25 23:00:00,11.4225,16929
28316,2022-03-26 00:00:00,9.2725,17132
28317,2022-03-26 01:00:00,8.6725,16937
28318,2022-03-26 02:00:00,9.3725,16348
28319,2022-03-26 03:00:00,9.5725,15543
28320,2022-03-26 04:00:00,9.2225,14660
28321,2022-03-26 05:00:00,8.9225,13959
28322,2022-03-26 06:00:00,8.5225,13493
28323,2022-03-26 07:00:00,7.6725,13215
28324,2022-03-26 08:00:00,6.6225,13069
28325,2022-03-26 09:00:00,6.4225,13105
28326,2022-03-26 10:00:00,6.5225,13400
28327,2022-03-26 11:00:00,6.5725,13939
28328,2022-03-26 12:00:00,7.4725,14515
28329,2022-03-26 13:00:00,9.0225,15001
28330,2022-03-26 14:00:00,10.1225,15121
28331,2022-03-26 15:00:00,9.7225,15235
28332,2022-03-26 16:00:00,8.8725,15441
28333,2022-03-26 17:00:00,9.4725,15271
28334,2022-03-26 18:00:00,9.4725,14946
28335,2022-03-26 19:00:00,8.9225,14873
28336,2022-03-26 20:00:00,7.2725,14987
28337,2022-03-26 21:00:00,8.6725,15334
28338,2022-03-26 22:00:00,9.4225,15679
28339,2022-03-26 23:00:00,7.1225,15964
28340,2022-03-27 00:00:00,6.5725,16417
28341,2022-03-27 01:00:00,6.1725,16421
28342,2022-03-27 02:00:00,5.6225,16055
28343,2022-03-27 03:00:00,4.7725,15460
28344,2022-03-27 04:00:00,4.2225,14738
28345,2022-03-27 05:00:00,4.1725,14128
28346,2022-03-27 06:00:00,3.8225002,13723
28347,2022-03-27 07:00:00,3.4725,13466
28348,2022-03-27 08:00:00,3.0225,13326
28349,2022-03-27 09:00:00,2.4725,13371
28350,2022-03-27 10:00:00,2.1225,13616
28351,2022-03-27 11:00:00,1.8725,14070
28352,2022-03-27 12:00:00,3.4725,14477
28353,2022-03-27 13:00:00,4.6725,14921
28354,2022-03-27 14:00:00,5.6725,15175
28355,2022-03-27 15:00:00,6.4725,15338
28356,2022-03-27 16:00:00,7.4225,15505
28357,2022-03-27 17:00:00,7.7225,15575
